221,19.68
249,21.24
256,19.68
269,23.48
305,23.92
332,24.68
336,23.68
345,25.32
352,24.76
262,23.76
283,22.24
333,21.8
353,21.64
240,28.56
266,35.32
307,35.52
334,35.48
339,35.92
348,33.64
354,34.16
254,33.8
306,34.36
333,34.16
333,33.04
346,34.48
354,34.48
250,23.24
296,46.2
332,48.44
337,50.92
338,52.44
352,56.04
