DOY,SW,PAR,TA,VPD,CO2,PA,ALB
75,10.1210688,18.857124,263.598,86.9,400.13800000000003,98690.0,0.06940602395147849
76,6.989155199999999,13.728221999971199,264.577,131.0,400.67800000000005,98871.00000000001,0.06959939896091458
77,7.343999999999999,14.8885920000288,266.56,245.9,399.75,98839.0,0.08233511939863948
78,3.9145247999999997,8.166798,271.86100000000005,167.1,398.44199999999995,98005.0,0.12574303907112674
79,1.5774912,3.4197659999999988,273.77000000000004,153.5,399.055,97008.0,0.07282603546558451
80,5.157129599999999,10.61802,270.254,170.8,399.33,97908.99999999999,0.0757988777568428
81,12.0296448,23.656518000028804,268.624,178.3,397.695,98654.0,0.06485975662175353
82,12.391487999999997,24.458183999971197,270.694,160.6,397.25300000000004,98856.00000000001,0.06407548491763433
83,12.801456,25.224786000028804,270.288,234.0,394.664,99512.99999999999,0.0637943965113584
84,9.0474624,18.616806000028802,271.235,188.2,393.73199999999997,100157.00000000001,0.06930802200952858
85,9.430905599999999,19.1463659999712,275.08000000000004,161.0,396.315,99030.0,0.07043049318090067
86,3.0729887999999996,6.11653174468416,273.259,96.1,396.421,98090.0,0.15227371615800173
87,2.4014016,5.27405400000288,274.237,45.4,395.381,97193.0,0.23411693913510281
88,3.7695455999999994,7.922897999997119,272.46700000000004,40.6,395.17400000000004,97886.00000000001,0.024600624076453706
89,4.516992,9.366390000028801,273.692,26.0,393.68199999999996,98410.0,0.04393768640116809
90,10.0797696,20.581913872368,275.555,106.0,393.481,99119.0,0.06327474872588247
91,12.0444192,24.459263999971196,279.22700000000003,241.0,395.324,98904.0,0.061966459824983486
92,12.437020799999999,24.854670000028804,278.483,276.8,394.22900000000004,99521.0,0.0620119277381407
93,2.8480895999999993,6.375257999997119,276.076,62.7,392.717,99676.0,0.08473915879168437
94,2.7598752,6.20042400000288,275.88300000000004,14.400000000000002,400.061,99693.0,0.14277378450287737
95,2.4725952,5.47061400000288,274.78900000000004,16.4,395.92699999999996,100018.99999999999,0.09267807964512449
96,2.3231232,5.039046000002879,274.829,25.5,397.652,100217.00000000001,0.09232058055709558
97,4.800211199999999,9.956591999971199,273.548,56.89999999999999,398.83,100386.00000000001,0.05833200757863655
98,8.227612800000001,16.7583960000288,277.57500000000005,204.2,395.62199999999996,100171.0,0.06154741778396379
99,7.692364800000001,16.099847999971203,277.19800000000004,216.6,394.584,100077.99999999999,0.049868296893326954
100,13.422844799999998,27.20871,277.99100000000004,239.9,392.61699999999996,100645.0,0.04880341625887886
101,9.729417600000001,19.4873219999712,277.81600000000003,194.7,391.25300000000004,101180.0,0.05177396873728936
102,14.479344,29.09385,278.958,328.7,391.23199999999997,100734.0,0.04258302012290845
103,12.844137599999998,25.851977999971197,279.46700000000004,391.9,393.656,99789.0,0.037744191179644636
104,15.172444799999997,30.162402,277.48,388.3,392.591,99810.0,0.03576976395987561
105,12.9636288,26.4160260000288,277.47200000000004,275.4,392.67199999999997,99161.0,0.03361641149209619
106,8.3827008,16.5861719999712,276.66200000000003,205.9,392.842,98325.0,0.031707497064477154
107,9.53856,19.628082,273.99300000000005,152.4,393.869,97992.0,0.0290705938563069
108,13.370054399999997,25.902288,274.71500000000003,184.1,394.14300000000003,97518.99999999999,0.03056046631865108
109,14.1651936,27.8144640000288,274.749,277.8,394.135,98467.99999999999,0.030563378823313215
110,18.5331456,36.1315799999712,275.5,361.6,394.09,99118.0,0.030549840333605107
111,15.107385600000002,30.033611999999998,277.70500000000004,507.8,391.14300000000003,98971.0,0.02894397117469587
112,8.900323199999999,18.4706099999712,277.91700000000003,472.19999999999993,389.657,98098.99999999999,0.0238669973542279
113,9.7781472,19.8697140000288,274.12300000000005,167.3,391.361,98056.0,0.025896094931187337
114,8.0672544,16.133634,273.697,250.1,394.111,98945.0,0.0223549139642067
115,17.718566399999997,34.46992799999999,277.954,336.8,393.417,100366.0,0.028813637208725252
116,18.8390016,37.374821999971196,280.096,386.0,394.129,100357.99999999999,0.02892005746536941
117,8.8734528,18.0363060000288,279.17600000000004,330.9,391.68800000000005,99267.99999999999,0.023237130707310174
118,21.625574399999998,41.826095999971194,276.398,417.2,393.399,99437.99999999999,0.029208482666007392
119,3.5506944000000003,8.01388799999712,275.495,240.3,393.73699999999997,98446.0,0.061442086537756575
120,4.103222400000001,8.9080380000288,280.26800000000003,223.4,394.869,97887.99999999999,0.08100167511604453
121,6.168959999999999,12.6242459999712,281.327,256.7,396.657,97437.99999999999,0.017316677764375846
122,11.779257600000001,23.294627999999996,277.20300000000003,306.0,392.473,98226.0,0.01936025765254925
123,22.4978688,43.849134,277.391,380.4,392.087,99506.0,0.02629406546540052
124,10.209715199999998,21.108528000028798,277.62800000000004,240.39999999999998,391.25199999999995,99436.0,0.018940970208792138
125,19.769443199999998,38.9668680000288,278.01300000000003,362.6,391.661,99615.0,0.025824708313646763
126,17.8779744,35.454725999999994,277.51500000000004,369.5,391.529,100226.0,0.025908421912578878
127,14.475974399999998,29.4206759999712,278.66,346.4,392.381,100371.00000000001,0.02393418832390831
128,2.7553824,6.343883999997119,276.103,367.9,395.417,99306.0,0.00837310392183289
129,4.7823264000000005,10.511117999971198,277.754,461.8,397.86699999999996,98420.0,0.03484881436976692
130,4.5521568,10.2434737021056,278.57500000000005,286.9,396.01599999999996,98726.0,0.01763718102416284
131,10.152431999999997,20.9474819999712,280.49600000000004,193.7,394.842,99353.0,0.024254371002728942
132,19.747238399999997,40.1746679999712,286.83500000000004,708.2,395.36400000000003,99670.0,0.02858696928126011
133,17.8866144,37.4335199999712,288.797,581.1,393.87699999999995,99553.0,0.028714104364238973
134,22.0153248,45.56422799999999,293.112,1224.5,393.035,99365.0,0.02966327005468237
135,21.255782399999998,43.6367880000288,293.5,1423.5,392.34,99217.00000000001,0.030753638420912062
136,18.1380384,37.30026600002879,293.60200000000003,1373.3,392.314,99082.00000000001,0.02939239092831225
137,18.1568736,38.280438,292.562,987.2,391.67400000000004,99210.0,0.02981956476046591
138,7.4309183999999995,16.133094,289.39500000000004,255.80000000000004,392.745,99774.0,0.02805363930810246
139,22.532342399999997,46.267523999999995,291.856,1067.3,390.805,100322.0,0.030395056368326092
140,24.839049600000003,50.0822280000288,292.759,1548.4,388.13300000000004,100484.0,0.029931216318930896
141,21.948624,44.942526,292.749,1223.8,387.435,100238.99999999999,0.030347159391975423
142,24.3943488,49.32988199997119,289.107,986.3,387.616,99950.0,0.0286690732405098
143,6.893769600000001,14.759783999971196,285.052,234.50000000000003,395.61800000000005,98685.0,0.028186492199765247
144,6.02424,13.0357440000288,283.41400000000004,140.1,391.663,97244.0,0.02661587357688042
145,11.108966399999998,22.753025999971204,281.641,242.90000000000003,387.815,97495.0,0.02346650507062066
146,12.663734399999997,26.1555659999712,282.73900000000003,222.10000000000002,389.82,98001.0,0.027659734069624364
147,7.1032031999999985,15.2170559999712,281.67,170.9,391.975,98542.99999999999,0.022783513447040486
148,5.5962144,12.241584,281.831,59.9,395.07099999999997,98856.00000000001,0.02264853960073402
149,12.180326399999998,25.130448000028796,281.21700000000004,145.6,391.156,98944.0,0.025854214775608276
150,15.613776,31.551551999999997,282.37800000000004,282.8,390.478,99012.0,0.026122391697245197
151,24.6919968,49.7913300000288,285.225,647.7,389.55199999999996,99387.0,0.02884731136925182
152,27.401155199999994,54.97304399997121,287.09900000000005,969.5,388.79900000000004,99596.0,0.028393042961268385
153,23.467104,47.85165000002878,289.612,1126.4,387.462,99511.00000000001,0.028143355558255357
154,23.0207616,46.402560000028785,288.00500000000005,769.0,389.14,99033.99999999999,0.028092415590846527
155,19.463241599999996,38.7973080000288,283.99300000000005,574.9,391.376,98937.99999999999,0.027457472049254784
156,19.375804799999997,38.309129999971205,281.63500000000005,582.5,390.249,99173.99999999999,0.026821125930128205
157,20.688652799999996,41.50600200002879,282.52500000000003,449.1000000000001,389.69800000000004,99170.0,0.027301834563570198
158,21.763123200000003,44.125614,283.694,558.0,388.329,98981.00000000001,0.02715851160727463
159,23.0521248,45.790768340438404,285.01500000000004,785.6,388.459,99102.0,0.028485042886930344
160,17.0163936,34.648920000028795,287.377,828.3,387.656,99448.0,0.026134321069725908
161,24.080975999999996,49.11695999997119,288.22200000000004,910.5,386.885,99569.0,0.026959893283313472
162,12.5754336,26.664768,287.069,606.7,389.61800000000005,98749.0,0.026605669323666647
163,4.537555199999999,9.921240000028801,284.05800000000005,83.1,396.221,96876.0,0.02480496389554104
164,11.499407999999999,24.131736000000004,283.336,173.4,392.02099999999996,97479.0,0.023897327568961964
165,15.3677088,32.167745999999994,284.648,368.5,389.658,98877.99999999999,0.02662418436156516
166,7.029676799999999,14.952258000028799,283.425,90.1,393.07599999999996,99215.0,0.021194658358602268
167,23.651136,47.398986,283.87600000000003,606.8,388.99699999999996,99497.99999999999,0.026287777548598186
168,21.180528,43.1767979999712,285.346,635.3,388.543,99405.0,0.02584429720790931
169,14.469926399999999,30.599938723420802,285.838,484.0,389.202,98574.0,0.024123577719291522
170,14.524185600000003,30.2614019999712,287.97900000000004,480.0,390.38,98270.0,0.024674798609826427
171,19.970323200000003,39.655386,287.038,498.00000000000006,389.42800000000005,98693.0,0.02566819044461905
172,22.688380799999997,45.797184,285.25100000000003,629.9,388.209,99467.00000000001,0.025862638191902803
173,27.06609599999999,55.0164599999712,286.50600000000003,839.2999999999998,386.82099999999997,99583.0,0.026791691068468806
174,25.9639776,52.88409,287.963,888.4000000000001,385.952,99671.0,0.026723916399107553
175,24.774940799999996,51.362603999971206,290.47700000000003,1157.6,384.914,99576.00000000001,0.02662294925708297
176,18.716832,39.143502000028796,290.487,880.5,385.68800000000005,99080.0,0.025704956086945414
177,21.503663999999997,44.2640339999712,288.37300000000005,465.7,388.134,98744.0,0.026326565717005326
178,28.176163199999994,56.713122,285.58500000000004,662.0,386.76599999999996,99564.0,0.026287567099499833
