DOY,SW,PAR,TA,VPD,CO2,PA,ALB
84,9.680058843197767,18.253330196818336,273.91191666162575,104.58311180894573,385.9823958333333,84616.8650681275,0.22469595050557625
85,10.033347718906402,18.84632771028578,275.28422917408795,196.47007029658806,382.6203125,84694.22350283817,0.22116091082821313
86,16.874764853471518,31.200091262803227,270.12255207931,97.38722965703346,385.49354166666666,84399.4805449709,0.22376749867059778
87,24.302430829918382,41.79934451186322,272.08217707323536,274.296723989149,383.23739583333327,84512.59787304538,0.20039391547736232
88,24.621921063230932,43.24754525294155,278.9338229110837,703.5270204146702,384.15500000000003,84896.52038779596,0.18947230285016572
89,22.56664313893318,39.16697768058367,278.8207499967019,473.8322359820207,385.32312500000006,84890.32646088453,0.18090669920024552
90,6.064835344880819,11.35463931844644,278.5210104173422,162.33260482549667,382.8357291666666,84873.88471577234,0.19676535295771114
91,20.412731599009035,36.42091735101342,274.3235520818333,164.58431944871944,383.4158333333333,84640.14454929411,0.15500174544774722
92,24.411198544120786,42.72437161132917,274.9987395882358,472.0395155251026,384.8302083333333,84678.18910994049,0.1556167011669717
93,10.171779654821007,17.26944068061635,274.82335416325213,121.54370858334005,383.3302083333333,84668.32336999186,0.15711434206547223
94,12.001865321591868,21.119311730831487,272.98564583716643,134.75315062872443,384.9981249999999,84564.24346470502,0.1617428555340542
95,4.101955172038078,5.307731980349868,271.2785312544306,5.98485009589543,385.52843749999994,84466.391104295,0.6657972603770913
96,24.245605813872814,42.33347865847237,273.3929062454713,236.34336865507066,384.1873958333333,84587.42065388651,0.2721726289106028
97,22.905306024961174,40.00064399892725,278.31134378522637,403.5616358121236,384.61604166666666,84862.36426720994,0.18187608948530248
98,14.140418444341421,25.17963660032004,278.8834687556823,244.81129255145788,385.465625,84893.76265462331,0.15909327158981548
99,25.383739386677743,43.98018309394531,273.686447916287,201.058941737089,385.93322916666665,84604.08651208717,0.14153626027125682
100,25.816511599963903,45.58353841177001,277.6111666701486,533.3943240344524,384.6273958333333,84823.77512110698,0.14685584408331542
101,26.312095831637084,46.037726974684375,281.825385439992,799.3233164151509,384.9237499999999,85053.34798086017,0.14357417376813583
102,18.456131623792647,33.05398142235093,282.45051047563555,683.8815689086914,387.00833333333327,85086.86067470734,0.14524506296190717
103,23.66175866560936,41.91450299057029,282.32692707935973,527.7411540349324,389.09052083333336,85080.24634285716,0.13683048119395913
104,24.990904894995687,43.503370208537575,281.2959896063805,445.9592503185074,387.38531250000005,85024.85921676125,0.1273633441976416
105,3.486984314739704,6.932147306722775,278.65805210034057,30.918813962489367,388.24333333333334,84881.40599160515,0.13958532008295438
106,26.6130199111104,45.76911301342136,280.0152708377441,536.0262638889253,386.52833333333325,84955.52575087726,0.10716519694889023
107,24.02388088222146,42.61566974988766,281.0542083269358,562.5270062436659,385.9453125,85011.81494345382,0.09680954405632075
108,22.29686022888422,38.91892317326479,282.5248958206177,571.923556427161,385.84125,85090.83927861706,0.08981240290599805
